Folio,ClienteID,VendedorID,Embarque,TimeID
SA0016288,5669,6,PAQ,20180321
SA0016289,5641,1,PAQ,20210627
SA0016290,5053,2,PAQ,20160801
SA0016291,5146,1,PAQ,20171109
SA0016292,5615,7,PAQ,20200620
SA0016293,5050,7,PAQ,20160805
SA0016294,5686,6,PAQ,20150916
SA0016295,5343,8,PAQ,20211207
SA0016296,5885,4,PAQ,20191123
SA0016297,5107,1,PAQ,20140330
SA0016298,5285,4,MOS,20211211
SA0016299,0139,10,RUT,20191016
SA0016300,5020,8,PAQ,20180430
SA0016301,5038,2,PAQ,20191004
SA0016302,5285,4,MOS,20190618
SA0016303,5028,4,PAQ,20140918
SA0016304,5452,6,PAQ,20141017
SA0016305,5262,1,RUT,20180418
SA0016306,5028,4,PAQ,20160210
SA0016307,5262,1,RUT,20140326
SA0016308,5028,4,PAQ,20140316
SA0016309,5262,1,RUT,20161220
SA0016310,5237,1,RUT,20180514
SA0016311,5026,2,PAQ,20140422
SA0016312,5219,1,PAQ,20160319
SA0016313,5237,1,RUT,20211118
SA0016314,5237,1,RUT,20200117
SA0016315,5741,1,RUT,20211015
SA0016316,5741,1,RUT,20210626
SA0016317,5049,7,PAQ,20220313
SA0016318,0018,3,MOS,20190613
SA0016319,5169,1,RUT,20211219
SA0016320,5780,1,RUT,20160328
SA0016321,5169,1,RUT,20151003
SA0016322,5780,1,RUT,20190529
SA0016323,5169,1,RUT,20180812
SA0016324,5780,1,RUT,20190721
SA0016325,5780,1,RUT,20160203
SA0016326,5169,1,RUT,20140411
SA0016327,5780,1,RUT,20200819
SA0016328,5169,1,RUT,20220610
SA0016329,5780,1,RUT,20160202
SA0016330,5780,1,RUT,20180228
SA0016331,5169,1,RUT,20190723
SA0016332,5169,1,RUT,20180502
SA0016333,5325,1,RUT,20171202
SA0016334,5325,1,RUT,20160527
SA0016335,5971,7,RUT,20220219
SA0016336,5971,7,RUT,20220716
SA0016337,5409,8,RUT,20150826
SA0016338,5409,8,RUT,20150807
SA0016339,5252,8,RUT,20170301
SA0016340,5252,8,RUT,20190411
SA0016341,0110,3,RUT,20190824
SA0016342,0110,3,RUT,20160717
SA0016343,5049,7,PAQ,20141219
SA0016344,5038,2,PAQ,20140408
SA0016345,5100,1,PAQ,20140729
SA0016346,5155,1,PAQ,20181120
SA0016347,5186,7,PAQ,20160311
SA0016348,5862,9,PAQ,20210704
SA0016349,5178,1,RUT,20140209
SA0016350,5343,8,PAQ,20210715
SA0016351,5178,1,RUT,20210204
SA0016352,5199,9,PAQ,20220207
SA0016353,5046,7,PAQ,20180729
SA0016354,5199,9,PAQ,20220305
SA0016355,0089,3,MOS,20150215
SA0016356,0156,10,RUT,20160608
SA0016357,5040,7,PAQ,20200122
SA0016358,5020,8,PAQ,20180428
SA0016359,5950,8,PAQ,20160503
SA0016360,5592,9,RUT,20201124
SA0016361,5592,9,RUT,20191220
SA0016362,5213,8,RUT,20190718
SA0016363,5977,9,RUT,20190906
SA0016364,5213,8,RUT,20221015
SA0016365,5213,8,RUT,20190429
SA0016366,5213,8,RUT,20220816
SA0016367,5213,8,RUT,20140914
SA0016368,0024,3,RUT,20211129
SA0016369,0114,3,RUT,20170609
SA0016370,5213,8,RUT,20200219
SA0016371,5164,8,RUT,20181104
SA0016372,0137,10,RUT,20160429
SA0016373,0083,3,MOS,20160919
SA0016374,5729,4,RUT,20150912
SA0016375,5449,9,RUT,20170307
SA0016376,5410,6,RUT,20160926
SA0016377,0018,3,MOS,20170516
SA0016378,5490,4,RUT,20221029
SA0016379,5490,4,RUT,20200722
SA0016380,5490,4,RUT,20190820
SA0016381,5490,4,RUT,20221120
SA0016382,5490,4,RUT,20220209
SA0016383,5056,8,RUT,20171124
SA0016384,5056,8,RUT,20220505
SA0016385,5056,8,RUT,20221102
SA0016386,5173,8,RUT,20210216
SA0016387,5056,8,RUT,20220610
SA0016388,5173,8,RUT,20210330
SA0016389,5056,8,RUT,20171130
SA0016390,5056,8,RUT,20210506
SA0016391,5056,8,RUT,20220909
SA0016392,5056,8,RUT,20180726
SA0016393,5056,8,RUT,20221103
SA0016394,5174,8,RUT,20151012
SA0016395,5965,8,RUT,20140422
SA0016396,5175,8,RUT,20211024
SA0016397,5175,8,RUT,20150710
SA0016398,0146,10,RUT,20200923
SA0016399,0098,3,MOS,20210223
SA0016400,5155,1,PAQ,20200825
SA0016401,5204,8,PAQ,20220713
SA0016402,5178,1,PAQ,20151215
SA0016403,5146,1,PAQ,20160527
SA0016404,5669,6,PAQ,20180405
SA0016405,5219,1,PAQ,20210327
SA0016406,0112,0,MOS,20140131
SA0016407,0112,0,MOS,20201015
SA0016408,5449,9,RUT,20150604
SA0016409,5785,2,RUT,20141218
SA0016410,5785,2,RUT,20220425
SA0016411,0011,3,MOS,20180412
SA0016412,0092,3,RUT,20220126
SA0016413,0114,3,RUT,20200620
SA0016414,0114,3,RUT,20181104
SA0016415,0105,3,MOS,20160510
SA0016416,0055,0,MOS,20200909
SA0016417,5176,8,RUT,20180821
SA0016418,5176,8,RUT,20140201
SA0016419,5146,1,PAQ,20191221
SA0016420,5734,5,PAQ,20140529
SA0016421,5097,1,PAQ,20180312
SA0016422,5431,6,PAQ,20200801
SA0016423,5592,9,PAQ,20220726
SA0016424,5860,9,PAQ,20180425
SA0016425,5490,4,PAQ,20170927
SA0016426,5202,8,PAQ,20220514
SA0016427,5155,1,PAQ,20181015
SA0016428,0146,10,RUT,20210301
SA0016429,0124,10,RUT,20220404
SA0016430,5210,8,PAQ,20181014
SA0016431,5018,7,PAQ,20190518
SA0016432,5804,7,PAQ,20210119
SA0016433,5195,7,PAQ,20190803
SA0016434,5028,4,PAQ,20190508
SA0016435,5370,5,PAQ,20170426
SA0016436,5026,2,PAQ,20221004
SA0016437,5048,1,PAQ,20161113
SA0016438,5040,7,PAQ,20210601
SA0016439,5704,6,PAQ,20151110
SA0016440,5050,7,PAQ,20200721
SA0016441,5020,8,PAQ,20140108
SA0016442,5049,7,PAQ,20221007
SA0016443,5028,4,PAQ,20200221
SA0016444,5028,4,PAQ,20160603
SA0016445,5452,6,PAQ,20220531
SA0016446,5661,1,PAQ,20150130
SA0016447,5452,6,PAQ,20170114
SA0016448,5046,7,PAQ,20160910
SA0016449,0121,3,MOS,20201219
SA0016450,0121,3,MOS,20201026
SA0016451,0089,3,MOS,20140313
SA0016452,0075,3,RUT,20180513
SA0016453,0075,3,RUT,20201006
SA0016454,0075,3,RUT,20160605
SA0016455,5440,9,RUT,20200810
SA0016456,5440,9,RUT,20151208
SA0016457,5440,9,RUT,20170818
SA0016458,5911,10,RUT,20150928
SA0016459,5669,6,RUT,20171015
SA0016460,5669,6,RUT,20200131
SA0016461,5669,6,RUT,20161014
SA0016462,0075,3,RUT,20180209
SA0016463,0075,3,RUT,20190528
SA0016464,0075,3,RUT,20210720
SA0016465,0075,3,RUT,20140225
SA0016466,0053,0,RUT,20190517
SA0016467,0053,0,RUT,20170802
SA0016468,0053,0,RUT,20140831
SA0016469,0018,3,MOS,20150612
SA0016470,0018,3,MOS,20161023
SA0016471,0075,3,RUT,20190707
SA0016472,0075,3,RUT,20150514
SA0016473,0075,3,RUT,20160126
SA0016474,0075,3,RUT,20210529
SA0016475,5038,2,PAQ,20190512
SA0016476,5308,4,PAQ,20160619
SA0016477,5146,1,PAQ,20170509
SA0016478,5060,6,PAQ,20180406
SA0016479,5810,5,PAQ,20160919
SA0016480,5209,8,PAQ,20211228
SA0016481,0075,3,RUT,20190622
SA0016482,0075,3,RUT,20220816
SA0016483,0075,3,RUT,20220105
SA0016484,0075,3,RUT,20210810
SA0016485,5285,4,MOS,20141002
SA0016486,0098,3,MOS,20151019
SA0016487,0081,3,MOS,20221201
SA0016488,0007,3,MOS,20190522
SA0016489,5088,4,RUT,20180417
SA0016490,0024,3,MOS,20160504
SA0016491,5088,4,RUT,20151114
SA0016492,5088,4,RUT,20140715
SA0016493,5449,9,RUT,20150917
SA0016494,0161,3,RUT,20190311
SA0016495,5550,4,RUT,20210514
SA0016496,5550,4,RUT,20150605
SA0016497,5304,6,RUT,20210422
SA0016498,5211,4,RUT,20190215
SA0016499,5851,5,RUT,20160722
SA0016500,5883,8,RUT,20140918
SA0016501,5626,6,RUT,20141030
SA0016502,5626,6,RUT,20171018
SA0016503,0068,3,RUT,20170609
SA0016504,0007,3,MOS,20180719
SA0016505,0161,3,RUT,20220330
SA0016506,0161,3,RUT,20220106
SA0016507,5851,5,RUT,20220321
SA0016508,0161,3,RUT,20190820
SA0016509,0161,3,RUT,20161002
SA0016510,0114,3,RUT,20190926
SA0016511,5194,5,RUT,20200205
SA0016512,0114,3,RUT,20201212
SA0016513,0114,3,RUT,20200127
SA0016514,0161,3,RUT,20191130
SA0016515,0161,3,RUT,20191124
SA0016516,0161,3,RUT,20140710
SA0016517,5018,7,PAQ,20220707
SA0016518,5206,7,PAQ,20160316
SA0016519,5490,4,PAQ,20150407
SA0016520,5948,7,PAQ,20200704
SA0016521,5775,7,PAQ,20160515
SA0016522,5097,1,PAQ,20180613
SA0016523,5502,6,PAQ,20220729
SA0016524,5219,1,PAQ,20200418
SA0016525,5202,8,PAQ,20200111
SA0016526,5049,7,PAQ,20190518
SA0016527,0161,3,RUT,20180822
SA0016528,0161,3,RUT,20181119
SA0016529,0117,10,RUT,20161009
SA0016530,0132,10,RUT,20220216
SA0016531,0161,3,RUT,20170924
SA0016532,5096,7,RUT,20201008
SA0016533,5096,7,RUT,20150122
SA0016534,5096,7,RUT,20160413
SA0016535,5117,1,RUT,20140523
SA0016536,5117,1,RUT,20190114
SA0016537,5096,7,RUT,20221025
SA0016538,5020,8,PAQ,20201230
SA0016539,5117,1,RUT,20190411
SA0016540,5641,1,PAQ,20170315
SA0016541,5096,7,RUT,20141008
SA0016542,5117,1,RUT,20200321
SA0016543,5117,1,RUT,20190205
SA0016544,5117,1,RUT,20181208
SA0016545,5117,1,RUT,20210925
SA0016546,5187,7,RUT,20221030
SA0016547,5146,1,PAQ,20201112
SA0016548,5192,7,RUT,20211225
SA0016549,5631,9,PAQ,20200117
SA0016550,5192,7,RUT,20170227
SA0016551,5026,2,PAQ,20160413
SA0016552,5192,7,RUT,20150517
SA0016553,5155,1,PAQ,20180314
SA0016554,5272,8,PAQ,20200906
SA0016555,5040,7,PAQ,20180822
SA0016556,5272,8,PAQ,20160605
SA0016557,5686,6,PAQ,20190209
SA0016558,5982,5,PAQ,20220522
SA0016559,5199,9,PAQ,20180730
SA0016560,5028,4,PAQ,20220604
SA0016561,5885,4,PAQ,20200626
SA0016562,5028,4,PAQ,20150321
SA0016563,5195,7,RUT,20190426
SA0016564,0105,3,MOS,20170220
SA0016565,5195,7,RUT,20150510
SA0016566,5195,7,RUT,20220919
SA0016567,5452,6,PAQ,20181229
SA0016568,5050,7,PAQ,20181020
SA0016569,5038,2,RUT,20160126
SA0016570,5117,1,RUT,20210301
SA0016571,5117,1,RUT,20161025
SA0016572,5038,2,RUT,20210522
SA0016573,5117,1,RUT,20201018
SA0016574,5038,2,RUT,20150410
SA0016575,5117,1,RUT,20210705
SA0016576,5038,2,PAQ,20180419
SA0016577,5038,2,RUT,20140612
SA0016578,5046,7,RUT,20140225
SA0016579,5013,7,RUT,20200901
SA0016580,5038,2,PAQ,20180118
SA0016581,5038,2,PAQ,20150520
SA0016582,5038,2,PAQ,20210508
SA0016583,5028,4,PAQ,20140316
SA0016584,5195,7,PAQ,20210316
SA0016585,5049,7,PAQ,20220303
SA0016586,5046,7,PAQ,20200713
SA0016587,5117,1,RUT,20220501
SA0016588,0024,3,RUT,20170903
SA0016589,5052,7,RUT,20210826
SA0016590,5052,7,RUT,20180906
SA0016591,0034,3,RUT,20220228
SA0016592,5117,1,RUT,20220425
SA0016593,0098,3,MOS,20210218
SA0016594,0161,3,RUT,20160125
SA0016595,0161,3,RUT,20150225
SA0016596,0008,3,RUT,20221201
SA0016597,0008,3,RUT,20190618
SA0016598,0008,3,RUT,20140411
SA0016599,0008,3,RUT,20220123
SA0016600,0008,3,RUT,20180521
SA0016601,0008,3,RUT,20140610
SA0016602,0008,3,RUT,20170430
SA0016603,0008,3,RUT,20160720
SA0016604,0008,3,RUT,20171116
SA0016605,0008,3,RUT,20220725
SA0016606,0008,3,RUT,20150930
SA0016607,0008,3,RUT,20140820
SA0016608,0008,3,RUT,20201108
SA0016609,5117,1,RUT,20150507
SA0016610,5117,1,RUT,20221029
SA0016611,0018,3,MOS,20160324
SA0016612,0018,3,MOS,20150713
SA0016613,0124,10,RUT,20211215
SA0016614,5117,1,RUT,20190604
SA0016615,5117,1,RUT,20161217
SA0016616,5291,4,RUT,20200909
SA0016617,5291,4,RUT,20220130
SA0016618,5666,4,RUT,20150126
SA0016619,5914,10,RUT,20180519
SA0016620,5069,1,PAQ,20160820
SA0016621,5124,1,RUT,20140519
SA0016622,5124,1,RUT,20171117
SA0016623,5124,1,RUT,20190713
SA0016624,0105,3,MOS,20141212
SA0016625,5001,7,RUT,20151029
SA0016626,5819,5,PAQ,20190210
SA0016627,5001,7,RUT,20161224
SA0016628,5449,9,RUT,20210228
SA0016629,5542,5,RUT,20170203
SA0016630,5542,5,RUT,20170913
SA0016631,5449,9,MOS,20151026
SA0016632,5028,4,RUT,20190202
SA0016633,5028,4,RUT,20151031
SA0016634,0008,3,PAQ,20171011
SA0016635,5119,7,RUT,20201006
SA0016636,5119,7,RUT,20140320
SA0016637,5119,7,RUT,20201212
SA0016638,5671,7,RUT,20141113
SA0016639,5671,7,RUT,20181107
SA0016640,5893,8,RUT,20160621
SA0016641,5893,8,RUT,20151023
SA0016642,5671,7,RUT,20141013
SA0016643,5734,5,RUT,20150408
SA0016644,5034,8,RUT,20200802
SA0016645,5034,8,RUT,20160219
SA0016646,5672,7,RUT,20190306
SA0016647,5672,7,RUT,20200321
SA0016648,5672,7,RUT,20201214
SA0016649,0121,3,MOS,20221011
SA0016650,0112,0,MOS,20160703
SA0016651,5950,8,RUT,20190721
SA0016652,5950,8,RUT,20180130
SA0016653,5217,1,RUT,20140221
SA0016654,5132,1,RUT,20220131
SA0016655,5081,2,RUT,20140513
SA0016656,5081,2,RUT,20150609
SA0016657,5081,2,RUT,20221016
SA0016658,5081,2,RUT,20161218
SA0016659,5214,4,RUT,20170216
SA0016660,5214,4,RUT,20151024
SA0016661,5214,4,RUT,20201128
SA0016662,5214,4,RUT,20141001
SA0016663,5135,1,RUT,20160902
SA0016664,5050,7,RUT,20190804
SA0016665,0024,3,MOS,20190516
SA0016666,5050,7,RUT,20160702
SA0016667,5903,9,RUT,20200103
SA0016668,5621,1,RUT,20190124
SA0016669,0114,3,RUT,20190524
SA0016670,5107,1,PAQ,20220913
SA0016671,0114,3,RUT,20200831
SA0016672,5146,1,PAQ,20210203
SA0016673,5016,7,PAQ,20171027
SA0016674,5490,4,PAQ,20170823
SA0016675,5088,4,PAQ,20200215
SA0016676,5502,6,PAQ,20200629
SA0016677,5669,6,PAQ,20151126
SA0016678,5076,8,PAQ,20221128
SA0016679,0098,3,MOS,20200811
SA0016680,5687,4,PAQ,20151122
SA0016681,5431,6,PAQ,20160408
SA0016682,5199,9,PAQ,20160629
SA0016683,5038,2,PAQ,20211222
SA0016684,5038,2,PAQ,20210425
SA0016685,5195,7,PAQ,20190605
SA0016686,5223,1,RUT,20160106
SA0016687,5223,1,RUT,20160614
SA0016688,5217,1,RUT,20160710
SA0016689,5134,1,RUT,20200620
SA0016690,5550,4,PAQ,20180109
SA0016691,5370,5,PAQ,20160403
SA0016692,5202,8,PAQ,20170525
SA0016693,5885,4,PAQ,20210725
SA0016694,5960,4,PAQ,20190131
SA0016695,5073,9,PAQ,20151015
SA0016696,5097,1,PAQ,20221026
SA0016697,5610,9,PAQ,20220912
SA0016698,5028,4,PAQ,20210718
SA0016699,5016,7,PAQ,20140212
SA0016700,5631,9,PAQ,20171130
SA0016701,0024,3,RUT,20211029
SA0016702,5048,1,PAQ,20221118
SA0016703,5026,2,PAQ,20220407
SA0016704,5683,1,RUT,20171208
SA0016705,0089,3,MOS,20140831
SA0016706,5038,2,PAQ,20200709
SA0016707,5615,7,PAQ,20151127
SA0016708,5046,7,PAQ,20200214
SA0016709,5028,4,PAQ,20211127
SA0016710,5409,8,PAQ,20170911
SA0016711,0008,3,PAQ,20141216
SA0016712,5028,4,PAQ,20180220
SA0016713,5968,9,PAQ,20210708
SA0016714,5452,6,PAQ,20221230
SA0016715,5018,7,PAQ,20221003
SA0016716,5133,1,RUT,20140621
SA0016717,5133,1,RUT,20200621
SA0016718,5020,8,PAQ,20140726
SA0016719,5980,5,PAQ,20140105
SA0016720,5057,2,RUT,20150130
SA0016721,5603,4,RUT,20160401
SA0016722,5603,4,RUT,20200808
SA0016723,5603,4,RUT,20210518
SA0016724,0043,4,MOS,20210521
SA0016725,0018,3,MOS,20171221
SA0016726,0018,3,MOS,20210617
SA0016727,5585,4,RUT,20180205
SA0016728,5585,4,RUT,20160416
SA0016729,5585,4,RUT,20191225
SA0016730,5585,4,RUT,20160610
SA0016731,5859,4,RUT,20210601
SA0016732,5859,4,RUT,20170518
SA0016733,5054,2,RUT,20181005
SA0016734,5657,4,RUT,20150202
SA0016735,5031,8,RUT,20180302
SA0016736,5031,8,RUT,20220417
SA0016737,5031,8,RUT,20200111
SA0016738,5793,9,RUT,20170209
SA0016739,5173,8,PAQ,20190627
SA0016740,5669,6,PAQ,20200728
SA0016741,5978,2,RUT,20200428
SA0016742,5978,2,RUT,20180826
SA0016743,5631,9,PAQ,20160429
SA0016744,5368,7,PAQ,20190613
SA0016745,5368,7,PAQ,20170723
SA0016746,5368,7,PAQ,20140710
SA0016747,5368,7,PAQ,20180610
SA0016748,5368,7,PAQ,20150518
SA0016749,5368,7,PAQ,20171120
SA0016750,0124,10,RUT,20181128
SA0016751,0137,10,RUT,20160413
SA0016752,5088,4,PAQ,20200507
SA0016753,5626,6,PAQ,20170401
SA0016754,5202,8,PAQ,20151226
SA0016755,5827,2,RUT,20160427
SA0016756,5827,2,RUT,20180901
SA0016757,5449,9,RUT,20160730
SA0016758,5449,9,MOS,20160704
SA0016759,0092,3,RUT,20180328
SA0016760,5912,10,RUT,20160825
SA0016761,5409,8,RUT,20190705
SA0016762,5409,8,RUT,20170612
SA0016763,5409,8,RUT,20151217
SA0016764,5272,8,RUT,20201014
SA0016765,5710,5,RUT,20170716
SA0016766,5086,8,RUT,20190218
SA0016767,5081,2,RUT,20200414
SA0016768,0114,3,RUT,20190213
SA0016769,0114,3,RUT,20200816
SA0016770,5081,2,RUT,20191005
SA0016771,0114,3,RUT,20220226
SA0016772,5020,8,RUT,20170807
SA0016773,5145,8,RUT,20140117
SA0016774,5082,2,RUT,20170317
SA0016775,0121,3,MOS,20180902
SA0016776,5082,2,RUT,20151217
SA0016777,5082,2,RUT,20210428
SA0016778,5063,8,RUT,20220114
SA0016779,5063,8,RUT,20140214
SA0016780,5145,8,RUT,20200605
SA0016781,5810,5,PAQ,20221113
SA0016782,5219,1,PAQ,20190310
SA0016783,5661,1,PAQ,20200304
SA0016784,5069,1,PAQ,20150930
SA0016785,5206,7,PAQ,20221121
SA0016786,5208,2,PAQ,20150411
SA0016787,5178,1,PAQ,20221104
SA0016788,5195,7,PAQ,20140202
SA0016789,5049,7,PAQ,20220510
SA0016790,5195,7,PAQ,20171030
SA0016791,5019,7,PAQ,20170427
SA0016792,5199,9,PAQ,20190811
SA0016793,5983,8,PAQ,20151030
SA0016794,5641,1,PAQ,20180122
SA0016795,5080,2,RUT,20150624
SA0016796,5080,2,RUT,20140727
SA0016797,5080,2,RUT,20150303
SA0016798,5080,2,RUT,20180112
SA0016799,5048,1,PAQ,20140205
SA0016800,5080,2,RUT,20140419
SA0016801,5016,7,PAQ,20220818
SA0016802,5370,5,PAQ,20180214
SA0016803,5080,2,RUT,20210509
SA0016804,5146,1,PAQ,20220723
SA0016805,5490,4,PAQ,20200520
SA0016806,5686,6,PAQ,20191025
SA0016807,5080,2,RUT,20140511
SA0016808,5974,6,PAQ,20171013
SA0016809,5960,4,PAQ,20160714
SA0016810,5862,9,PAQ,20190727
SA0016811,5798,5,PAQ,20220826
SA0016812,5018,7,PAQ,20151128
SA0016813,5452,6,PAQ,20171106
SA0016814,5028,4,PAQ,20201201
SA0016815,5885,4,PAQ,20220818
SA0016816,5046,7,PAQ,20160902
SA0016817,5049,7,PAQ,20210405
SA0016818,5038,2,PAQ,20220604
SA0016819,5020,8,PAQ,20211124
SA0016820,5870,6,PAQ,20171130
SA0016821,5088,4,PAQ,20170901
SA0016822,5661,1,RUT,20141125
SA0016823,5214,4,PAQ,20220106
SA0016824,5661,1,RUT,20170201
SA0016825,5079,1,RUT,20160229
SA0016826,5079,1,RUT,20190513
SA0016827,5082,2,RUT,20220131
SA0016828,5082,2,RUT,20160227
SA0016829,5026,2,PAQ,20200528
SA0016830,5097,1,PAQ,20220606
SA0016831,5128,2,RUT,20140317
SA0016832,5128,2,RUT,20170508
SA0016833,5128,2,RUT,20140103
SA0016834,5128,2,RUT,20180424
SA0016835,5286,1,RUT,20190328
SA0016836,5082,2,RUT,20180831
SA0016837,5333,4,RUT,20221203
SA0016838,5813,5,RUT,20161212
SA0016839,5064,8,RUT,20170823
SA0016840,0018,3,MOS,20170204
SA0016841,5764,3,MOS,20180227
SA0016842,5074,8,RUT,20180622
SA0016843,0053,0,RUT,20151027
SA0016844,0053,0,RUT,20181016
SA0016845,0053,0,RUT,20150518
SA0016846,5075,8,RUT,20160828
SA0016847,5075,8,RUT,20141230
SA0016848,5180,8,RUT,20160518
SA0016849,0093,3,RUT,20180701
SA0016850,0124,10,RUT,20190825
SA0016851,5635,5,PAQ,20170403
SA0016852,5592,9,PAQ,20150309
SA0016853,5146,1,PAQ,20140308
SA0016854,5097,1,PAQ,20211217
SA0016855,5146,1,PAQ,20210228
SA0016856,5049,7,PAQ,20220909
SA0016857,5971,9,PAQ,20200326
SA0016858,0011,3,MOS,20180108
SA0016859,5483,4,RUT,20161101
SA0016860,5483,4,RUT,20140809
SA0016861,5483,4,RUT,20200517
SA0016862,5483,4,RUT,20170421
SA0016863,5483,4,RUT,20160304
SA0016864,0024,3,MOS,20201111
SA0016865,5285,4,MOS,20210105
SA0016866,5285,4,MOS,20151111
SA0016867,5285,4,RUT,20210809
SA0016868,0113,3,RUT,20180226
SA0016869,0113,3,RUT,20200906
SA0016870,0114,3,RUT,20160825
SA0016871,0114,3,RUT,20211117
SA0016872,0006,3,RUT,20150701
SA0016873,0006,3,RUT,20180706
SA0016874,5285,4,MOS,20210719
SA0016875,5134,1,PAQ,20221118
SA0016876,5661,1,PAQ,20220621
SA0016877,0058,10,RUT,20181120
SA0016878,5423,7,PAQ,20140208
SA0016879,5502,6,PAQ,20140522
SA0016880,5178,1,PAQ,20161222
SA0016881,5146,1,PAQ,20170303
SA0016882,5040,7,PAQ,20201029
SA0016883,5097,1,PAQ,20220606
SA0016884,5155,1,PAQ,20191008
SA0016885,5088,4,PAQ,20160513
SA0016886,5049,7,PAQ,20160114
SA0016887,5641,1,PAQ,20210125
SA0016888,5050,7,PAQ,20190801
SA0016889,5038,2,PAQ,20170727
SA0016890,5199,9,PAQ,20191130
SA0016891,5191,9,PAQ,20191112
SA0016892,5615,7,PAQ,20140822
SA0016893,0084,10,RUT,20210416
SA0016894,5370,5,PAQ,20180130
SA0016895,5195,7,PAQ,20151108
SA0016896,5018,7,PAQ,20171127
SA0016897,5020,8,PAQ,20170504
SA0016898,5825,7,PAQ,20171210
SA0016899,5885,4,PAQ,20210903
SA0016900,5048,1,PAQ,20170504
SA0016901,5026,2,PAQ,20220701
SA0016902,5026,2,PAQ,20211001
SA0016903,0105,3,MOS,20210601
SA0016904,5119,7,PAQ,20160907
SA0016905,0084,10,RUT,20140601
SA0016906,0011,3,MOS,20191101
SA0016907,0018,3,MOS,20170714
SA0016908,0114,3,RUT,20190116
SA0016909,0114,3,RUT,20181027
SA0016910,5883,8,PAQ,20200816
SA0016911,5840,7,PAQ,20170715
SA0016912,5195,7,PAQ,20220730
SA0016913,5065,8,PAQ,20201208
SA0016914,5146,1,PAQ,20160928
SA0016915,5073,9,PAQ,20180729
SA0016916,5097,1,PAQ,20150624
SA0016917,5867,9,PAQ,20211226
SA0016918,0011,3,MOS,20190127
SA0016919,5219,1,PAQ,20220605
SA0016920,5026,2,PAQ,20170911
SA0016921,5719,6,RUT,20160513
SA0016922,5225,8,RUT,20200522
SA0016923,0163,10,RUT,20180518
SA0016924,5038,2,PAQ,20180112
SA0016925,5038,2,PAQ,20190407
SA0016926,5046,7,PAQ,20141118
SA0016927,5049,7,PAQ,20150611
SA0016928,5907,9,RUT,20150321
SA0016929,0018,3,MOS,20201129
SA0016930,9999,0,MOS,20200902
SA0016931,0007,3,MOS,20181013
SA0016932,0114,3,RUT,20150611
SA0016933,0114,3,RUT,20200426
SA0016934,5070,1,RUT,20170918
SA0016935,5070,1,RUT,20140811
SA0016936,0121,3,MOS,20140915
SA0016937,0121,3,MOS,20211208
SA0016938,5070,1,RUT,20200229
SA0016939,5070,1,RUT,20160910
SA0016940,5892,9,RUT,20140208
SA0016941,5481,8,RUT,20171022
SA0016942,5760,8,RUT,20180807
SA0016943,5760,8,RUT,20210623
SA0016944,5219,1,RUT,20141218
SA0016945,5219,1,RUT,20170222
SA0016946,5449,9,RUT,20200925
SA0016947,5219,1,RUT,20181028
SA0016948,5219,1,RUT,20211020
SA0016949,5219,1,RUT,20170221
SA0016950,5631,9,RUT,20211030
SA0016951,0011,3,MOS,20220507
SA0016952,0146,10,RUT,20170502
SA0016953,5790,9,PAQ,20170923
SA0016954,5146,1,PAQ,20140305
SA0016955,5259,8,PAQ,20201218
SA0016956,0159,10,RUT,20220614
SA0016957,5081,2,PAQ,20150113
SA0016958,5852,4,RUT,20200829
SA0016959,5852,4,RUT,20180531
SA0016960,5852,4,RUT,20171003
SA0016961,5852,4,RUT,20210327
SA0016962,5557,2,RUT,20140204
SA0016963,0114,3,RUT,20191205
SA0016964,5557,2,RUT,20160730
SA0016965,0114,3,RUT,20190416
SA0016966,0114,3,RUT,20150515
SA0016967,5124,1,RUT,20210914
SA0016968,5124,1,RUT,20220715
SA0016969,5124,1,RUT,20201117
SA0016970,5124,1,RUT,20170111
SA0016971,5835,5,RUT,20211105
SA0016972,5431,6,PAQ,20210507
SA0016973,5775,7,PAQ,20160506
SA0016974,5326,4,PAQ,20150301
SA0016975,5049,7,PAQ,20151016
SA0016976,5206,7,PAQ,20170115
SA0016977,5835,5,RUT,20190825
SA0016978,5073,9,PAQ,20160504
SA0016979,5885,4,PAQ,20150510
SA0016980,5966,10,RUT,20170224
SA0016981,5502,6,PAQ,20171214
SA0016982,5615,7,PAQ,20150813
SA0016983,5743,9,PAQ,20190829
SA0016984,0145,0,MOS,20140717
SA0016985,5417,4,RUT,20201115
SA0016986,5417,4,RUT,20160218
SA0016987,5417,4,RUT,20200619
SA0016988,0112,0,MOS,20190117
SA0016989,5417,4,RUT,20190516
SA0016990,5049,7,PAQ,20150131
SA0016991,0024,3,MOS,20150701
SA0016992,5469,5,PAQ,20141104
SA0016993,5200,8,PAQ,20200218
SA0016994,5146,1,PAQ,20221019
SA0016995,5206,7,PAQ,20180712
SA0016996,5048,1,PAQ,20201118
SA0016997,5073,9,PAQ,20170712
SA0016998,5641,1,PAQ,20190403
SA0016999,0024,3,MOS,20160910
SA0017000,5246,7,RUT,20170718
SA0017001,5046,7,PAQ,20161128
SA0017002,5028,4,PAQ,20161229
SA0017003,5050,7,PAQ,20160312
SA0017004,5195,7,PAQ,20160907
SA0017005,5018,7,PAQ,20200119
SA0017006,5246,7,RUT,20151104
SA0017007,5097,1,PAQ,20200206
SA0017008,5040,7,PAQ,20181226
